segment_id	unit_x	doc_id_x	bertopic_topic	bertopic_is_outlier	bertopic_probability	embedding_model	text_preview_x	source_xml_x	xml_doc_index_x	title_x	author_x	century_x	genre_x	publication_x	category_x	year_x	language_x	gerne_x	cemtury_x	unit_y	doc_id_y	sent_ids	n_sent_ids	token_count	word_token_count	lemma_token_count	text_preview_y	source_xml_y	xml_doc_index_y	title_y	author_y	century_y	genre_y	publication_y	category_y	year_y	language_y	gerne_y	cemtury_y	_score	review_source
wikivir-000279::window::112	window	wikivir-000279	14	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	račune narejalkadar je moko ali druge reči kupovalKadar je Janezek čas imelni norčij uganjal kakor njegovi tovarišiampak bukvice je v roke vzel in kaj dobrega bralZato ga je tudi gospodar rad imelker 	wikivir.xml	279	Sreča v nesreči ali popisovanje čudne zgodbe dveh dvojčkov	Janez Cigler	19.0	povesti			1836.0				window	wikivir-000279	wikivir-000279.s002751|wikivir-000279.s002752|wikivir-000279.s002753|wikivir-000279.s002754|wikivir-000279.s002755|wikivir-000279.s002756|wikivir-000279.s002757|wikivir-000279.s002758|wikivir-000279.s002759|wikivir-000279.s002760|wikivir-000279.s002761|wikivir-000279.s002762|wikivir-000279.s002763|wikivir-000279.s002764|wikivir-000279.s002765|wikivir-000279.s002766|wikivir-000279.s002767|wikivir-000279.s002768|wikivir-000279.s002769|wikivir-000279.s002770	47	300	300	156	račune narejalkadar je moko ali druge reči kupovalKadar je Janezek čas imelni norčij uganjal kakor njegovi tovarišiampak bukvice je v roke vzel in kaj dobrega bralZato ga je tudi gospodar rad imelker je videlkako zvest in priden fant je in pa vedno domaNajvečji dobiček pa je imel Janez od tegaker se	wikivir.xml	279	Sreča v nesreči ali popisovanje čudne zgodbe dveh dvojčkov	Janez Cigler	19	povesti			1836.0				0.0	top
wikivir-000279::window::125	window	wikivir-000279	14	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	potem zahvali svojemu mojstrumu roko poljubi in greSvetinzdaj so ga le tako klicalije pri svojem novem gospodarju največje veselje imel v temda je v šolo hodilZvesto in pridno se je učil pa tudi v dru	wikivir.xml	279	Sreča v nesreči ali popisovanje čudne zgodbe dveh dvojčkov	Janez Cigler	19.0	povesti			1836.0				window	wikivir-000279	wikivir-000279.s003085|wikivir-000279.s003086|wikivir-000279.s003087|wikivir-000279.s003088|wikivir-000279.s003089|wikivir-000279.s003090|wikivir-000279.s003091|wikivir-000279.s003092|wikivir-000279.s003093|wikivir-000279.s003094|wikivir-000279.s003095|wikivir-000279.s003096|wikivir-000279.s003097|wikivir-000279.s003098|wikivir-000279.s003099|wikivir-000279.s003100|wikivir-000279.s003101|wikivir-000279.s003102|wikivir-000279.s003103|wikivir-000279.s003104	47	300	300	152	potem zahvali svojemu mojstrumu roko poljubi in greSvetinzdaj so ga le tako klicalije pri svojem novem gospodarju največje veselje imel v temda je v šolo hodilZvesto in pridno se je učil pa tudi v drugih rečeh doma pridno pomagal pri prodajanjuNaučil se je francoskolaško in angleško govoriti in dobr	wikivir.xml	279	Sreča v nesreči ali popisovanje čudne zgodbe dveh dvojčkov	Janez Cigler	19	povesti			1836.0				0.0	top
wikivir-000279::window::138	window	wikivir-000279	14	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	kaj drugega popravitije bil le Svetin poklicanki je z veseljem in hitro v red spravil in razjasnil najbolj zmotene in zahomotane kupčije in računekar je bilo njemu v velikogospodarju Teodoru pa še v v	wikivir.xml	279	Sreča v nesreči ali popisovanje čudne zgodbe dveh dvojčkov	Janez Cigler	19.0	povesti			1836.0				window	wikivir-000279	wikivir-000279.s003388|wikivir-000279.s003389|wikivir-000279.s003390|wikivir-000279.s003391|wikivir-000279.s003392|wikivir-000279.s003393|wikivir-000279.s003394|wikivir-000279.s003395|wikivir-000279.s003396|wikivir-000279.s003397|wikivir-000279.s003398|wikivir-000279.s003399|wikivir-000279.s003400|wikivir-000279.s003401|wikivir-000279.s003402|wikivir-000279.s003403|wikivir-000279.s003404|wikivir-000279.s003405|wikivir-000279.s003406|wikivir-000279.s003407	49	300	300	163	kaj drugega popravitije bil le Svetin poklicanki je z veseljem in hitro v red spravil in razjasnil najbolj zmotene in zahomotane kupčije in računekar je bilo njemu v velikogospodarju Teodoru pa še v večje veseljeTako vselej človeku prav pridečesar se v mladosti s pridom naučisebi in drugim veselje d	wikivir.xml	279	Sreča v nesreči ali popisovanje čudne zgodbe dveh dvojčkov	Janez Cigler	19	povesti			1836.0				0.0	top
wikivir-000279::window::148	window	wikivir-000279	14	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	vso srečo zelo ogrenila in mu veliko žalega napravilain to je bila nevoščljivost nekega njegovih tovariševkateremu je bilo ime Ludvik BodinTa Ludvik Bodinfrancoski rojakzal mladenič pri najlepših leti	wikivir.xml	279	Sreča v nesreči ali popisovanje čudne zgodbe dveh dvojčkov	Janez Cigler	19.0	povesti			1836.0				window	wikivir-000279	wikivir-000279.s003627|wikivir-000279.s003628|wikivir-000279.s003629|wikivir-000279.s003630|wikivir-000279.s003631|wikivir-000279.s003632|wikivir-000279.s003633|wikivir-000279.s003634|wikivir-000279.s003635|wikivir-000279.s003636|wikivir-000279.s003637|wikivir-000279.s003638|wikivir-000279.s003639|wikivir-000279.s003640|wikivir-000279.s003641|wikivir-000279.s003642|wikivir-000279.s003643|wikivir-000279.s003644|wikivir-000279.s003645|wikivir-000279.s003646	44	300	300	139	vso srečo zelo ogrenila in mu veliko žalega napravilain to je bila nevoščljivost nekega njegovih tovariševkateremu je bilo ime Ludvik BodinTa Ludvik Bodinfrancoski rojakzal mladenič pri najlepših letihje bil že od mladosti pri hiši in tudi natanko zvest svojemu gospodarjuZato ga je bil Teodor ravno 	wikivir.xml	279	Sreča v nesreči ali popisovanje čudne zgodbe dveh dvojčkov	Janez Cigler	19	povesti			1836.0				0.0	top
wikivir-000279::window::149	window	wikivir-000279	14	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	se mu je k videzu po hinavsko prijaznega kazalskrivaj pa vedno iskalda bi ga zlepa od hiše spraviltoda ni bilo mogočeKo pa je Teodor Svetina za velikega služabnika storilse je Ludviku nevoščljivost še	wikivir.xml	279	Sreča v nesreči ali popisovanje čudne zgodbe dveh dvojčkov	Janez Cigler	19.0	povesti			1836.0				window	wikivir-000279	wikivir-000279.s003648|wikivir-000279.s003649|wikivir-000279.s003650|wikivir-000279.s003651|wikivir-000279.s003652|wikivir-000279.s003653|wikivir-000279.s003654|wikivir-000279.s003655|wikivir-000279.s003656|wikivir-000279.s003657|wikivir-000279.s003658|wikivir-000279.s003659|wikivir-000279.s003660|wikivir-000279.s003661|wikivir-000279.s003662|wikivir-000279.s003663|wikivir-000279.s003664|wikivir-000279.s003665|wikivir-000279.s003666|wikivir-000279.s003667	48	300	300	135	se mu je k videzu po hinavsko prijaznega kazalskrivaj pa vedno iskalda bi ga zlepa od hiše spraviltoda ni bilo mogočeKo pa je Teodor Svetina za velikega služabnika storilse je Ludviku nevoščljivost še bolj vnela in jeza mu je kipela iz srcaOd zdaj ga je očitno sovražilmu vedno zabavljal in ga pri go	wikivir.xml	279	Sreča v nesreči ali popisovanje čudne zgodbe dveh dvojčkov	Janez Cigler	19	povesti			1836.0				0.0	top
wikivir-010164::window::30	window	wikivir-010164	14	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	sobimu postaviti rože na mizomu na posteljo obesiti tablo z dolgimi latinskimi popisi nevarne bolezni in ga vsak trenutek spraševatiali morebiti česa pogreša in kaj želiJurij se je skoraj že vdalKo pa	wikivir.xml	10164	Kako se je naša dolina privadila svobodi	Miloš Mikeln	21.0	romani							window	wikivir-010164	wikivir-010164.s000211|wikivir-010164.s000212|wikivir-010164.s000213|wikivir-010164.s000214|wikivir-010164.s000215|wikivir-010164.s000216|wikivir-010164.s000217|wikivir-010164.s000218|wikivir-010164.s000219|wikivir-010164.s000220|wikivir-010164.s000221|wikivir-010164.s000222|wikivir-010164.s000223|wikivir-010164.s000224	14	300	300	143	sobimu postaviti rože na mizomu na posteljo obesiti tablo z dolgimi latinskimi popisi nevarne bolezni in ga vsak trenutek spraševatiali morebiti česa pogreša in kaj želiJurij se je skoraj že vdalKo pa je bil polomljeni terenec spravljen v lepo svetlo sobo z rožamilatinščino in vsem drugimzdravniki i	wikivir.xml	10164	Kako se je naša dolina privadila svobodi	Miloš Mikeln	21	romani							0.0	random
wikivir-004210::window::177	window	wikivir-004210	14	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	na svetu in nikomur bi ne bil priznalda se mu slabo godiSaj je lahko sama slutilakako jim jeAli je nujnoda ji to še z besedo potrdiLjudje bi imeli še več govorjenjaTako bi reklida so vedelikako boče s	wikivir.xml	4210	Ubogi zlodej	France Bevk	20.0	povesti							window	wikivir-004210	wikivir-004210.s004259|wikivir-004210.s004260|wikivir-004210.s004261|wikivir-004210.s004262|wikivir-004210.s004263|wikivir-004210.s004264|wikivir-004210.s004265|wikivir-004210.s004266|wikivir-004210.s004267|wikivir-004210.s004268|wikivir-004210.s004269|wikivir-004210.s004270|wikivir-004210.s004271|wikivir-004210.s004272|wikivir-004210.s004273|wikivir-004210.s004274|wikivir-004210.s004275|wikivir-004210.s004276|wikivir-004210.s004277|wikivir-004210.s004278	49	300	300	132	na svetu in nikomur bi ne bil priznalda se mu slabo godiSaj je lahko sama slutilakako jim jeAli je nujnoda ji to še z besedo potrdiLjudje bi imeli še več govorjenjaTako bi reklida so vedelikako boče sama vzameta gospodarstvo v rokeNištro sejetaa žanjeta lakotoPa so ju bili prej okradlisataniKadarkol	wikivir.xml	4210	Ubogi zlodej	France Bevk	20	povesti							0.0	random
wikivir-015104::window::98	window	wikivir-015104	14	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	pokazatida ni še čisto spridenmarveč da še more in zna dober pa pošten biti in vreden spoštovanja človeškegaPred vsem Lipe svojih starišev prosinaj njemu dovolitada on po svojem znanji obdeluje njih g	wikivir.xml	15104	Setev in žetev	Josip Ogrinec	19.0	povesti							window	wikivir-015104	wikivir-015104.s000792|wikivir-015104.s000793|wikivir-015104.s000794|wikivir-015104.s000795|wikivir-015104.s000796|wikivir-015104.s000797|wikivir-015104.s000798|wikivir-015104.s000799|wikivir-015104.s000800|wikivir-015104.s000801|wikivir-015104.s000802|wikivir-015104.s000803|wikivir-015104.s000804	13	300	300	142	pokazatida ni še čisto spridenmarveč da še more in zna dober pa pošten biti in vreden spoštovanja človeškegaPred vsem Lipe svojih starišev prosinaj njemu dovolitada on po svojem znanji obdeluje njih grunt in sploh vodi njihovo gospodarstvoStariša mu tem raje prepustita toker sta sama stara že težko 	wikivir.xml	15104	Setev in žetev	Josip Ogrinec	19	povesti							0.0	random
wikivir-017426::window::21	window	wikivir-017426	14	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	Samemu sebi se je čudilda je mogel prenesti toliko udarcevNekaj pa mu je vendarle ugajaloNašel je Medvedovega Gašperjao katerem so že splošno menilida ga ni več na svetuNa ves glas bo lahko povedalGaš	wikivir.xml	17426	Razbojnik	Jože Urbanija	20.0	povesti			1935.0				window	wikivir-017426	wikivir-017426.s000332|wikivir-017426.s000333|wikivir-017426.s000334|wikivir-017426.s000335|wikivir-017426.s000336|wikivir-017426.s000337|wikivir-017426.s000338|wikivir-017426.s000339|wikivir-017426.s000340|wikivir-017426.s000341|wikivir-017426.s000342|wikivir-017426.s000343|wikivir-017426.s000344|wikivir-017426.s000345|wikivir-017426.s000346|wikivir-017426.s000347|wikivir-017426.s000348|wikivir-017426.s000349|wikivir-017426.s000350|wikivir-017426.s000351	31	300	300	155	Samemu sebi se je čudilda je mogel prenesti toliko udarcevNekaj pa mu je vendarle ugajaloNašel je Medvedovega Gašperjao katerem so že splošno menilida ga ni več na svetuNa ves glas bo lahko povedalGašper je postal razbojnikVsa okolica mora izvedeti to novicoMedveduki je veljal na Močiljah za poštenj	wikivir.xml	17426	Razbojnik	Jože Urbanija	20	povesti			1935.0				0.0	random
wikivir-010977::window::72	window	wikivir-010977	14	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	mu kaj tacega zgodije to le nesrečaktere ni vselej sam krivTudi pisač se je bil namenil na lestvi življenja splezati do vrhaali spodletelo mu je na nji više ali niže in tako je post discrimina rerumpr	wikivir.xml	10977	Ljubljanske slike	Jakob Alešovec	19.0	neleposlovje			1879.0				window	wikivir-010977	wikivir-010977.s000452|wikivir-010977.s000453|wikivir-010977.s000454|wikivir-010977.s000455|wikivir-010977.s000456|wikivir-010977.s000457|wikivir-010977.s000458|wikivir-010977.s000459|wikivir-010977.s000460|wikivir-010977.s000461|wikivir-010977.s000462|wikivir-010977.s000463|wikivir-010977.s000464	13	300	300	145	mu kaj tacega zgodije to le nesrečaktere ni vselej sam krivTudi pisač se je bil namenil na lestvi življenja splezati do vrhaali spodletelo mu je na nji više ali niže in tako je post discrimina rerumprišel na trdi stol v pusti uradnijski sobikjer je svojega življenja le malokdaj veselViša previdnost 	wikivir.xml	10977	Ljubljanske slike	Jakob Alešovec	19	neleposlovje			1879.0				0.0	random
wikivir-014022::window::38	window	wikivir-014022	14	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	je bil pošteno osramočenKdor ga je videlse mu je smejalNjegovi tovariši so se ga ogibali in sramovaliV krčmi si ga je privoščil stari zgovorni MivčekPljusknil mu je v obrazda je navaden prasecki ga fa	wikivir.xml	14022	Planinci	Gustav Strniša	20.0	proza			1931.0				window	wikivir-014022	wikivir-014022.s000608|wikivir-014022.s000609|wikivir-014022.s000610|wikivir-014022.s000611|wikivir-014022.s000612|wikivir-014022.s000613|wikivir-014022.s000614|wikivir-014022.s000615|wikivir-014022.s000616|wikivir-014022.s000617|wikivir-014022.s000618|wikivir-014022.s000619|wikivir-014022.s000620|wikivir-014022.s000621|wikivir-014022.s000622|wikivir-014022.s000623|wikivir-014022.s000624|wikivir-014022.s000625|wikivir-014022.s000626|wikivir-014022.s000627	31	300	300	143	je bil pošteno osramočenKdor ga je videlse mu je smejalNjegovi tovariši so se ga ogibali in sramovaliV krčmi si ga je privoščil stari zgovorni MivčekPljusknil mu je v obrazda je navaden prasecki ga fantje pod mrežo vozijo na kinkežu po vasiVse so storili poštenokakor si zaslužilLe prave šibe fantje 	wikivir.xml	14022	Planinci	Gustav Strniša	20	proza			1931.0				0.0	random
wikivir-010249::window::67	window	wikivir-010249	14	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	in da so se sploh tako lično vedlikakor da bi bili sami grofi in baroniNič ni zamerilače jo je kdo podražil s francoskimi častnikiampak dala mu je kak šaljiv odgovorpotem pa znova jela pravitikar je ž	wikivir.xml	10249	Vanda	Josip Stare	19.0	povesti							window	wikivir-010249	wikivir-010249.s000544|wikivir-010249.s000545|wikivir-010249.s000546|wikivir-010249.s000547|wikivir-010249.s000548|wikivir-010249.s000549|wikivir-010249.s000550|wikivir-010249.s000551|wikivir-010249.s000552|wikivir-010249.s000553|wikivir-010249.s000554|wikivir-010249.s000555|wikivir-010249.s000556|wikivir-010249.s000557|wikivir-010249.s000558|wikivir-010249.s000559|wikivir-010249.s000560|wikivir-010249.s000561|wikivir-010249.s000562	19	300	300	147	in da so se sploh tako lično vedlikakor da bi bili sami grofi in baroniNič ni zamerilače jo je kdo podražil s francoskimi častnikiampak dala mu je kak šaljiv odgovorpotem pa znova jela pravitikar je žeBog ve kolikokratpovedalaPa kdo bi ji zamerilsaj je nobena stvar na svetu ni mogla tako razveseliti	wikivir.xml	10249	Vanda	Josip Stare	19	povesti							0.0	random
wikivir-000705::window::173	window	wikivir-000705	14	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	mesto PassauGovoril jeda je oženjen in da je pustil v domači vasi ženo in otrokahoteč si pridobiti v vojski kaj denarjaNi pilni igralin gotovo je tudi on nosil pod kirasom težko mošnjoBil je človeksta	wikivir.xml	705	Visoška kronika	Ivan Tavčar	20.0	zgodovinski romani			1919.0				window	wikivir-000705	wikivir-000705.s001800|wikivir-000705.s001801|wikivir-000705.s001802|wikivir-000705.s001803|wikivir-000705.s001804|wikivir-000705.s001805|wikivir-000705.s001806|wikivir-000705.s001807|wikivir-000705.s001808|wikivir-000705.s001809|wikivir-000705.s001810|wikivir-000705.s001811|wikivir-000705.s001812|wikivir-000705.s001813|wikivir-000705.s001814|wikivir-000705.s001815|wikivir-000705.s001816|wikivir-000705.s001817|wikivir-000705.s001818	19	300	300	143	mesto PassauGovoril jeda je oženjen in da je pustil v domači vasi ženo in otrokahoteč si pridobiti v vojski kaj denarjaNi pilni igralin gotovo je tudi on nosil pod kirasom težko mošnjoBil je človekstarejši od najusam zase in manj odkritosrčenda ti ni rad pogledal oko v okoPri Dachauu na Švabskem smo	wikivir.xml	705	Visoška kronika	Ivan Tavčar	20	zgodovinski romani			1919.0				0.0	random
wikivir-017087::window::165	window	wikivir-017087	14	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	začuden in zmedenob mestni uglajenosti in poškrobljenosti se je zdrznil nad svojo kmečko okornostjoTu ni imel ne svojcev ne znancevbil je tujec med tujciDoslej so mu bili vsakdanja družba voli in krav	wikivir.xml	17087	Oblaki nad sončno deželo	Črtomir Šinkovec	20.0	proza							window	wikivir-017087	wikivir-017087.s001547|wikivir-017087.s001548|wikivir-017087.s001549|wikivir-017087.s001550|wikivir-017087.s001551|wikivir-017087.s001552|wikivir-017087.s001553|wikivir-017087.s001554|wikivir-017087.s001555|wikivir-017087.s001556|wikivir-017087.s001557|wikivir-017087.s001558|wikivir-017087.s001559|wikivir-017087.s001560|wikivir-017087.s001561|wikivir-017087.s001562|wikivir-017087.s001563	17	300	300	168	začuden in zmedenob mestni uglajenosti in poškrobljenosti se je zdrznil nad svojo kmečko okornostjoTu ni imel ne svojcev ne znancevbil je tujec med tujciDoslej so mu bili vsakdanja družba voli in kraveskale in drevje in harmonikaa zdaj ni vedelkje bo našel strehokje bo našel najnujnejše za skromno ž	wikivir.xml	17087	Oblaki nad sončno deželo	Črtomir Šinkovec	20	proza							0.0	random
wikivir-016097::window::136	window	wikivir-016097	14	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	tudi ni bila kaj pridaKar nič se ne more pohvalitiTrlep je požiraltako je bil vesel nesrečeki jo je trpel njegov nerodni naslednikGledal ga je s svetlimi očmi in hinavsko vzdihovalEkajpaknič kaj prida	wikivir.xml	16097	Domačija ob Temenici	Ivan Zorec	20.0	romani			1929.0				window	wikivir-016097	wikivir-016097.s001561|wikivir-016097.s001562|wikivir-016097.s001563|wikivir-016097.s001564|wikivir-016097.s001565|wikivir-016097.s001566|wikivir-016097.s001567|wikivir-016097.s001568|wikivir-016097.s001569|wikivir-016097.s001570|wikivir-016097.s001571|wikivir-016097.s001572|wikivir-016097.s001573|wikivir-016097.s001574|wikivir-016097.s001575|wikivir-016097.s001576|wikivir-016097.s001577|wikivir-016097.s001578|wikivir-016097.s001579|wikivir-016097.s001580	28	300	300	140	tudi ni bila kaj pridaKar nič se ne more pohvalitiTrlep je požiraltako je bil vesel nesrečeki jo je trpel njegov nerodni naslednikGledal ga je s svetlimi očmi in hinavsko vzdihovalEkajpaknič kaj prida ni dandanes za kmetaSlabe letinebolezni ga tarejo in davki dušijo da ga tako ne biDavkidadavkise je	wikivir.xml	16097	Domačija ob Temenici	Ivan Zorec	20	romani			1929.0				0.0	random
